n_evaluations,fitness_history
2047.000000,0.230350
3582.000000,0.225214
5117.000000,0.225214
6652.000000,0.222864
8187.000000,0.222864
9722.000000,0.220465
11257.000000,0.217816
12792.000000,0.212818
14327.000000,0.210508
15862.000000,0.210508
17397.000000,0.207133
18932.000000,0.207133
20467.000000,0.206702
22002.000000,0.203593
23537.000000,0.200727
25072.000000,0.198105
26607.000000,0.198105
28142.000000,0.195077
29677.000000,0.191822
31212.000000,0.188489
32747.000000,0.188409
34282.000000,0.187219
35817.000000,0.185408
37352.000000,0.182325
38887.000000,0.182034
40422.000000,0.177133
41957.000000,0.177133
43492.000000,0.175705
45027.000000,0.173514
46562.000000,0.169241
48097.000000,0.169241
49632.000000,0.169241
51167.000000,0.167801
52702.000000,0.165754
54237.000000,0.165754
55772.000000,0.165754
57307.000000,0.163626
58842.000000,0.161140
60377.000000,0.160103
61912.000000,0.157578
63447.000000,0.157578
64982.000000,0.154585
66517.000000,0.153319
68052.000000,0.153319
69587.000000,0.150821
71122.000000,0.150153
72657.000000,0.149232
74192.000000,0.149232
75727.000000,0.148105
77262.000000,0.145570
